autID,nume,prenume
717,Johnson,Edward A. (Edward Austin)
718,Woodworth,Francis C. (Francis Channing)
719,Malan,César
720,Marchant,Bessie
721,Cairns,John
722,Knevels,Gertrude
723,Schoolcraft,Henry Rowe
724,Tuthill,Cornelia L. (Cornelia Louisa)
725,Edgeworth,Maria
726,Martin,Benj. N. (Benjamin Nicholas)
727,Terry,Jean F. (Jean Finlay)
728,Rinehart,Mary Roberts
729,Strong,James
730,Lauer,Philippe
731,Rousseau,Jean-Jacques
732,Steward,Austin
733,Nye,Bill
734,Whitney,A. D. T. (Adeline Dutton Train)
735,Tarrant,W. G. (William George)
736,Porter,Eleanor H. (Eleanor Hodgman)
737,Langford,Nathaniel Pitt
738,Houghton,Eliza Poor Donner
739,Ellis,Edward Sylvester
740,Kivi,Aleksis
741,Hornung,E. W. (Ernest William)
742,Gibbs,J. Arthur (Joseph Arthur)
743,Webster,Henry Kitchell
744,Bannerman,Helen
745,Macaulay,Rose
746,Maggard,James H.
747,Chalmers,Margaret Piper
748,Sheldon,Lurana
749,Kincaid,C. A. (Charles Augustus)
750,Drinkwater,John
751,Baldwin,James
752,Bourgogne,Adrien-Jean-Baptiste-François
753,Maeterlinck,Maurice
754,Betham,Matilda
755,Cooke,Marjorie Benton
756,Becker,Carl Heinrich
757,McGowan,Richard
758,Bénézet,Louis Paul
759,King,Philip Parker
760,Reeks,H. Caulton (Harry Caulton)
761,Cominelli,A.
762,Coster,Charles de
763,Harry,Sir
764,Curtis,William Eleroy
765,Sherwood,Mrs. (Mary Martha)
766,Kelly,Sophia
767,Webb,Frank J.
768,Gent,Thomas
769,Price,Edith Ballinger
770,Fisher,Dorothy Canfield
771,Sinclair,Bertrand W.
772,Poston,Charles D. (Charles Debrille)
773,Bairnsfather,Bruce
774,Pinchot,Gifford
775,Defoe,Daniel
776,William,1871-1929
777,Symonds,John Addington
778,Hardley,Robert
779,Swedenborg,Emanuel
780,Cody,Sherwin
781,Sylvester,Charles Herbert
782,Morrison,Arthur
783,Doddridge,Philip
784,Gray,Thomas
785,Parnell,Thomas
786,Smollett,T. (Tobias)
787,Doe,United States. Work Projects Administration
788,Fowler,W. Warde (William Warde)
789,Dowd,Emma C.
790,Gregory,Lady
791,Vaknin,Samuel
792,Nizamat,Sir
793,Georgie,Mrs.
794,Zakrzewska,Marie E. (Marie Elizabeth)
795,Doe,American Anti-Slavery Society
796,E. A. Wallis (Ernest Alfred Wallis),Sir
797,Amfiteatrov,Aleksandr
798,Ade,George
799,Holmes,Mary Jane
800,Kuiper,A. C.
801,Kielder,G.
802,Lievevrouw-Coopman,M.
803,Thomas,Mrs.
804,Zujovic,Jovan
805,Ilić,Dragutin J.
806,Wergeland,Henrik Arnold
807,Leino,Eino
808,Buffa,John
809,Barker,Edward Harrison
810,Braga,Teófilo
811,Maquet,Auguste
812,Gaboriau,Emile
813,Villarino,Basilio
814,Moore,George Augustus
815,Barbarich,Eugenio
816,Zamenhof,L. L. (Ludwik Lejzer)
817,Bangs,John Kendrick
818,McMaster,John Bach
819,Gruelle,Johnny
820,Alfred,Mrs.
821,Benson,Stella
822,Miller,Alice Duer
823,Mair,G. H. (George Herbert)
824,Murray,Henry A. (Henry Anthony)
825,Colman,Mrs. (Pamela Chandler)
826,Lorentz,H. A. (Hendrik Antoon)
827,Doe,Aesop
828,Krishnamurti,J. (Jiddu)
829,Cable,Boyd
830,Lincoln,Joseph Crosby
831,Bernhardi,Friedrich von
832,McPherson,J. H. T. (John Hanson Thomas)
833,Timmermans,Felix
834,Anderton,Thomas
835,Hare,Christopher
836,Tilton,George Henry
837,Eberhard,Wolfram
838,Doubleday,Russell
839,Gaskell,Elizabeth Cleghorn
840,Oppenheim,James
841,Moffett,Cleveland
842,Besant,Annie
843,Banks,Nancy Huston
844,Domela Nieuwenhuis,Ferdinand
845,Powell,E. Alexander (Edward Alexander)
846,Ferber,Edna
847,Yarrow,H. C. (Harry Crécy)
848,Biddulph,J. (John)
849,Tenniel,John
850,O'Brien,Frederick
851,Marshall,Edison
852,Woodhouse,Frederic W.
853,Holmes,Edric
854,Williams,Albert Rhys
855,Pye,Charles
856,Marie,Queen of Rumania
857,Lynde,Francis
858,Burr,Agnes Rush
859,Henry,Alice
860,Church,Ella Rodman
861,Louwerse,Pieter
862,Brewer,Ebenezer Cobham
863,Gould,Hannah Flagg
864,Sophie,comtesse de
865,Webster,Albert
866,Davis,Rebecca Harding
867,Matthews,Brander
868,Bunner,H. C. (Henry Cuyler)
869,Mower,Sarah S.
870,Xavier,M.
871,Collins,W. Lucas (William Lucas)
872,Carey,William
873,Griffiths,Arthur
874,Binet,Alfred
875,Sturge,Joseph
876,Fielding,Henry
877,Robinson,Albert G. (Albert Gardner)
878,Hamel,Hendrik
879,Booth-Tucker,Frederick St. George De Lautour
880,Ralphson,G. Harvey (George Harvey)
881,Collingwood,Stuart Dodgson
882,Dryden,John
883,Benezet,Anthony
884,Phillips,Ulrich Bonnell
885,Rovetta,Gerolamo
886,Bain,F. W. (Francis William)
887,Doe,United States. Bureau of the Census
888,Saxo,Grammaticus
889,Muls,Jozef
890,Beach,Rex
891,Bacheller,Irving
892,Leacock,Stephen
893,Chesterton,G. K. (Gilbert Keith)
894,Watson,Henry C. (Henry Clay)
895,Gray,Mabel Thayer
896,Potter,Elizabeth Gray
897,Thompson,William
898,Newton,Richard
899,Wood,Andrew Y.
900,Brandt,Fred
901,Bridges,T. C. (Thomas Charles)
902,King,Grace Elizabeth
903,Graves,J. A. (Jackson Alpheus)
904,Oliver,Stephen
905,Fuller,Margaret
906,Palacio Valdés,Armando
907,Pardoe,Miss (Julia)
908,Allen,James Lane
909,Doe,Theocritus
910,Lofting,Hugh
911,Priest,William
912,Stillman,William James
913,Grinnell,George Bird
914,Prentiss,George Lewis
915,Christie,Agatha
916,Squires,Richard C.
917,Coulton,Miss
918,Goodrich,Samuel G. (Samuel Griswold)
919,Lewis,Sinclair
920,Wright,Mabel Osgood
921,Galton,Francis
922,Bloomfield,Nathaniel
923,Brieux,Eugène
924,Sinclair,Upton
925,Graves,Charles L. (Charles Larcom)
926,McCutcheon,George Barr
927,Bennett,John
928,Scott,Robert Falcon
929,Jackson,George
930,Lowndes,Marie Belloc
931,Cooper,Michael D.
932,Gibbs,George
933,Sedgwick,Susan Anne Livingston Ridley
934,D'Awans,Robert
935,Pack,Charles Lathrop
936,Rohmer,Sax
937,Balch,Thomas
938,Bertens,H.
939,Hough,Emerson
940,Reclus,Elisée
941,Hanna,Abigail Stanley
942,Doe,United States
943,Gissing,George
944,Bell,Lilian
945,Phillips,David Graham
946,Brown,Goold
947,Beers,Henry A. (Henry Augustin)
948,Franklin,Miles
949,Benson,Robert Hugh
950,Gosse,Edmund
951,Webster,Thomas
952,Wagner,Richard
953,Huckel,Oliver
954,Wallas,Graham
955,Trollope,Anthony
956,Barrili,Anton Giulio
957,Gauguin,Paul
958,Morice,Charles
959,Comfort,Will Levington
960,Espina,Concha
961,Smith,Mabell S. C. (Mabell Shippie Clarke)
962,Peabody,Josephine Preston
963,Russell,George William Erskine
964,Manuel,marqués de San Francisco
965,Hecker,Eugene A. (Eugene Arthur)
966,Schurman,Jacob Gould
967,Burke,Kathleen
968,Duncan,Sara Jeannette
969,Cooke,George Willis
970,Gibbs,Philip
971,Lillibridge,Will
972,Metastasio,Pietro
973,Doe,Xenophon
974,Goodloe,Abbe Carter
975,James Augustus Henry,Sir
976,Kent,Charles Foster
977,Ford,Henry Jones
978,Wyss,Johann David
979,Nicolay,John G. (John George)
980,Hall,Tom
981,Wright,Harold Bell
982,Forbes,Nevill
983,Mitrany,David
984,Hogarth,D. G. (David George)
985,Robins,Edward
986,Monteith,James
987,Zùccoli,Luciano
988,Ferrall,S. A. (Simon Ansley)
989,Putnam,George Haven
990,Hutchins,Frank W.
991,Hutchins,Cortelle
992,Doe,Colette
993,Dandin,7th cent.
994,Prévost,Marcel
995,Wann,Harry Vincent
996,Michelson,Albert A. (Albert Abraham)
997,Fagg,John Gerardus
998,Moisa,Dorin Teodor
999,Bianco,Margery Williams
1000,Darling,Esther Birdsall
1001,Rabou,Charles
1002,Chasles,Philarète
1003,Girardin,Jules
1986,Stead,Richard
1987,Leland,Aaron W. (Aaron Whitney)
1988,Baldwin,Elihu W. (Elihu Whittlesey)
1989,Gulick,Sidney Lewis
1990,Habberton,John
1991,Allais,Alphonse
1992,Connolly,James B. (James Brendan)
1993,Leadem,Christopher
1994,Hemstreet,Charles
1995,Illica,Luigi
1996,Giacosa,Giuseppe
1997,Scott,Leroy
1998,Descartes,René
1999,Barbey d'Aurevilly,J. (Jules)
2000,Thayer,S. Proctor
2001,Ballard,Harlan Hoge
2002,Barnes,Charles J. (Charles Joseph)
2003,Grosclaude,Etienne
2004,Thomson,H. Byerley (Henry Byerley)
2005,Lewis,H. Elvet (Howell Elvet)
2006,Greenhough,J. G.
2007,Townsend,W. J. (William John)
2008,Rowland,Alfred
2009,Gibbon,J. Morgan
2010,Milligan,George
2011,Adeney,Walter F. (Walter Frederic)
2012,Rowlands,D.
2013,Constant,Benjamin
2014,Diderot,Denis
2015,Wright,Marie Robinson
2016,Hebbelynck,Th.
2017,of the Resurrection,Brother
2018,Marsh,A.
2019,Allen,Grant
2020,Starke,D.
2021,Ewald,Johannes
2022,Clive,Mrs. (Catherine)
2023,Doe,Horace
2024,Christian,W. E.
2025,Allinson,T. R. (Thomas Richard)
2026,Ranney,Dave
2027,McKinley,William
2028,Jacobs,Caroline Emilia
2029,Manning,Anne
2030,Heyliger,William
2031,Henry John,Sir
2032,Dieulafoy,Jane
2033,Ohnet,Georges
2034,Brown,Abbie Farwell
2035,Florence Elizabeth Perry,Lady
2036,Riley,James Whitcomb
2037,Nugent,Homer Heath
2038,Serrano,Juan
2039,Bashkirtseff,Marie
2040,Fea,Allan
2041,Heyl,Hedwig
2042,Gillette,F. L. (Fanny Lemira)
2043,Ziemann,Hugo
2044,Hutton,William
2045,Symons,Arthur
2046,Boyesen,Hjalmar Hjorth
2047,Clough,Arthur Hugh
2048,Cobban,J. Maclaren (James Maclaren)
2049,Dazey,Charles Turner
2050,Marshall,Edward
2051,Harris,J. W. (John William)
2052,Russell,Bertrand
2053,Fuller,Osgood E. (Osgood Eaton)
2054,Hornibrook,Isabel
2055,Achleitner,Arthur
2056,Hegermann-Lindencrone,L. de (Lillie de)
2057,Railton,George S. (George Scott)
2058,Percy Molesworth,Sir
2059,Edward Bulwer Lytton,Baron
2060,Sheehan,D. D. (Daniel Desmond)
2061,Burke,Edmund
2062,Machen,Arthur
2063,Volney,C.-F. (Constantin-François)
2064,Bird,Robert Montgomery
2065,Warren,G. B.
2066,Apollonius,Rhodius
2067,Flight,Edward G.
2068,Marx,W. J. (William James)
2069,Desmazures,Adam Charles Gustave
2070,Cooper,James A.
2071,Harrison,Henry Sydnor
2072,Cushing,Caleb
2073,Hossack,John
2074,Spencer,Ichabod S. (Ichabod Smith)
2075,May,Samuel
2076,Alkio,Santeri
2077,Quiller-Couch,Mabel
2078,Streeter,Edward
2079,Michael,Sir
2080,Bosch,G.
2081,Doe,United States. Central Intelligence Agency
2082,McIvor-Tyndall,Alexander J. (Alexander James)
2083,Lavay,Jerome Buell
2084,Browne,Francis F. (Francis Fisher)
2085,Sewell,James Witt
2086,Baskervill,William Malone
2087,Browne,G. F. (George Forrest)
2088,Hawkesworth,John
2089,Hopkins,Matthew
2090,Robert,Mrs.
2091,Richards,Laura Elizabeth Howe
2092,Hartley,Cecil B.
2093,Ross,Martin
2094,Somerville,E. Oe. (Edith Oenone)
2095,Amélineau,E. (Emile)
2096,Gerland,Georg Karl Cornelius
2097,Dick,Vinceslas-Eugène
2098,Erasmus,Desiderius
2099,Williams,John
2100,Doe,Plutarch
2101,Butler,Charles
2102,Chamberlain,George Agnew
2103,Madison,James
2104,Jay,John
2105,Hamilton,Alexander
2106,Crowley,Aleister
2107,Boer,T. Tj. de
2108,Ketner,Ph. J.
2109,Capes,Bernard Edward Joseph
2110,Jókai,Mór
2111,Douie,Marjorie
2112,Wecksell,J. J. (Josef Julius)
2113,Thurston,Katherine Cecil
2114,Doe,United States Food Administration
2115,Blunt,Katharine
2116,Swain,Frances Lucy
2117,Powdermaker,Florence
2118,Mauclair,Camille
2119,Hagen,Alfred
2120,Hayes,H. E. E. (Herbert Edward Elton)
2121,Rose,Mary Swartz
2122,Page,Thomas Nelson
2123,Schmid,Christoph von
2124,Kirkham,Samuel
2125,Level,Maurice
2126,Tyler,James Endell
2127,Sten,Daniel
2128,Braun,Lily
2129,Casserly,Gordon
2130,Rice,Alice Caldwell Hegan
2131,White,Gilbert
2132,Chapman,Allen
2133,Dawson,Coningsby
2134,Genthe,Siegfried
2135,Lowell,Percival
2136,Lyon,Leverett S. (Leverett Samuel)
2137,Burroughs,Barkham
2138,Veiller,Bayard
2139,Barbauld,Mrs. (Anna Letitia)
2140,Pierson,Charles W. (Charles Wheeler)
2141,Burroughs,John
2142,Gilman,Lawrence
2143,Mitchell,George
2144,Flor O'Squarr,Ch. (Charles)
2145,Mérimée,Prosper
2146,Barker,C. Hélène
2147,Freeth,Lizzie A.
2148,Jesse,F. Tennyson (Fryniwyd Tennyson)
2149,Hammon,William
2150,Kloos,A.
2151,Columbus,Christopher
2152,Hoxie,Jane L. (Jane Lincoln)
2153,Garbe,Richard
2154,Cleveland,Grover
2155,Rohlfs,Gerhard
2156,Spitz,R. J.
2157,Cleve,P. T. (Per Teodor)
2158,Hutchinson,A. S. M. (Arthur Stuart-Menteth)
2159,Caouette,J. B. (Jean Baptiste)
2160,Birkhead,Edith
2161,Launay,L. de (Louis)
2162,Kataja,Väinö
2163,Hahnsson,Sofia Theodolinda
2164,Phillpotts,Eden
2165,Onions,Oliver
2166,Benson,Irene Elliott
2167,Paul,Adrien
2168,Haverfield,F. (Francis)
2169,Cheley,Frank H. (Frank Howbert)
2170,Hichens,Robert
2171,Uildriks,Frederike J. van
2172,Vuillier,Gaston
2173,Penn,W. E.
2174,Lovechild,Miss
2175,Porte,John Fielder
2176,Michaëlis,Karin
2177,Chidley,Howard J. (Howard James)
2178,Vielliard,Edme
2179,Besant,Walter
2180,Latimer,Elizabeth Wormeley
2181,Myerson,Abraham
2182,Holmes,Thomas
2183,Klein,Charles
2184,Hornblow,Arthur
2185,Francisco,G. B. (Gabriel Beato)
2186,Doe,Three Initiates
2187,Mathuisieulx,A. de
2188,Foster,J. F. (John Frederick)
2189,Gummerus,K. J. (Kaarle Jaakko)
2190,Morante,José
2191,Keene,H. G. (Henry George)
2192,Muir,M. M. Pattison (Matthew Moncrieff Pattison)
2193,Runkle,Bertha
2194,Fulda,Ludwig
2195,Collin,J. (Josef)
2196,Turner,George
2197,Bridges,Robert
2198,Collins,Wilkie
2199,Graves,Alfred Perceval
2200,Tamayo y Baus,Manuel
2201,Philips,Samuel
2202,Johnson,A. E. (Alfred Edwin)
2203,Austin,John Mather
2204,Bédier,Joseph
2205,Ferrar,William John
2206,Gardner,E. C. (Eugene Clarence)
2207,Swinburne,Algernon Charles
2208,Haultain,Arnold
2209,Maugham,W. Somerset (William Somerset)
2210,Desbordes-Valmore,Marceline
2211,Lévi,Éliphas
2212,Lane,Elinor Macartney
2213,Speed,Harold
2214,Abelard,Peter
2215,Amundsen,Roald
2216,Ignacio,Cleto R.
2217,Lincoln,Abraham
2218,Breckenridge,Gerald
2219,Nicholson,Henry Alleyne
2220,Rose,J. Holland (John Holland)
2221,Mansfield,Katherine
2222,Jacobs,Joseph
2223,Brown,Bob
2224,Morrison,John
2225,Carey,Henry Charles
2226,Wood,Grace
2227,Burbank,Emily
2228,Butler,Josephine Elizabeth Grey
2229,Nesbit,E. (Edith)
2230,Benoît,Pierre
2231,Wheeler,Candace
2232,Doe,Layamon
2233,Doe,Molière
2234,Guizot,Madame (Elisabeth Charlotte Pauline)
2235,Schreiner,Olive
2236,Trine,Ralph Waldo
2237,Post,Emily
2238,Brooke,Stopford Augustus
2239,O'Donnell,Elliott
2240,Pérez de Ayala,Ramón
2241,Knight,Melvin Moses
2242,Blanchard,Phyllis Mary
2243,Peters,Iva Lowther
2244,McNeill,Ronald
2245,Samper,José María
2246,Doe,Stendhal
2247,Morrow,Honoré
2248,Hanshew,Thomas W.
2249,Tapper,Thomas
2250,Busch,Wilhelm
2251,Horace Curzon,Sir
2252,Charles,d'Orléans
2253,Putnam Weale,B. L. (Bertram Lenox)
2254,Knox,Robert
2255,Strindberg,August
2256,Roberts,Samuel
2257,Jones,Abel J. (Abel John)
2258,Jerónimo,1596?-1678
2259,Niles,Henry Thayer
2260,Cherry-Garrard,Apsley
2261,Archard,Charles J.
2262,Gwynn,Stephen Lucius
2263,Woolley,Hannah
2264,Masson,David
2265,Southworth,Emma Dorothy Eliza Nevitte
2266,Wood,T. Martin
2267,Poole,Ernest
2268,Pergaud,Louis
2269,Bernier,Hector
2270,Bailey,Arthur Scott
2271,Hathaway,Benjamin Adams
2272,Lemaître,Jules
2273,Adams,Henry
2274,Lewis,Charlton Miner
2275,Wright,Bruce S. (Bruce Simpson)
2276,John,Canon
2277,Mather,Marshall
2278,Naylor,John Anderton
2279,Naylor,Robert Anderton
2280,Lang,Jean
2281,Lang,John
2282,Doe,Aeschylus
2283,Smith,Buckingham
2284,Cervantes Saavedra,Miguel de
2285,Croly,Herbert David
2286,Churchill,Winston
2287,Isaac,Sir
2288,Wilson,James Harrison
2289,Doe,Talvj
2290,O'Connor,T. P. (Thomas Power)
2291,Lowry,E. B. (Edith Belle)
2292,Thomas Erskine,Sir
2293,Richards,Alfred Bate
2294,Zerbe,James Slough
2295,Perlman,Selig
2296,Ashworth,T. R. (Thomas Ramsden)
2297,Ashworth,H. P. C.
2298,Stewart,Donald Ogden
2299,Greene,Robert
2300,Macklin,Charles
2301,Sarah Isabella Augusta,Lady
2302,Thomas,active 1700-1709
2303,Doheny,Michael
2304,Saintsbury,George
2305,Showell,Walter
2306,Harman,Thomas T.
2307,Smith,Cecil
2308,Faraday,Michael
2309,Sharp,William
2310,Dillon,Emile Joseph
2311,Wheat,George Seay
2312,Thomas Cochrane,Earl of
2313,Gorky,Maksim
2314,Cullum,Ridgwell
2315,Doe,Sophocles
2316,Steele,David
2317,Pryde,Anthony
2318,Burton,Margaret E. (Margaret Ernestine)
2319,Barr,Amelia E.
2320,Rapin,René
2321,Putnam,Ruth
2322,Brooks,Phillips
2323,Sutherland,Mrs.
2324,Hopkins,Edward Washburn
2325,Matos,Júlio de
2326,Boyle,Robert
2327,Päivärinta,Pietari
2328,Abbott,Eleanor Hallowell
2329,Knapp,Shepherd
2330,Tilden,William T. (William Tatem)
2331,Hurlbert,William Henry
2332,Berthoud,S. Henry (Samuel Henry)
2333,Cameron,Hector Charles
2334,Sutro,Alfred
2335,Plaatje,Sol. T. (Solomon Tshekisho)
2336,Müller,F. Max (Friedrich Max)
2337,Corvus,M.
2338,Cobb,Samuel
2339,Doe,Cynewulf
2340,Beaugrand,Honoré
2341,Conan,Laure
2342,Musset,Paul de
2343,Doe,Saki
2344,Berthelot,M. (Marcellin)
2345,Doe,Mynyddog
2346,Doré,Gustave
2347,Kinkead,Thomas L.
2348,Grimké,Archibald Henry
2349,Howdershelt,Ed
2350,Godkin,James
2351,Humboldt,Alexander von
2352,Sabatini,Rafael
2353,Glasgow,Ellen Anderson Gholson
2354,Hartwell,E. C. (Ernest Clark)
2355,Haslam,W. (William)
2356,Keable,Robert
2357,Kester,Vaughan
2358,Doe,ERPANET
2359,Morris,Kenneth
2360,Hawkins,Norval A.
2361,Lighthall,W. D. (William Douw)
2362,Kielland,Alexander Lange
2363,Payne,A. G. (Arthur Gay)
2364,Optic,Oliver
2365,Inge,William Ralph
2366,MacGrath,Harold
2367,Collins,Mabel
2368,Wolfensberger,Arnold
2369,Wentworth,Marion Craig
2370,Flom,George T. (George Tobias)
2371,Maxwell,W. B. (William Babington)
2372,Brady,Cyrus Townsend
2373,Reuter,Fritz
2374,Doe,Vatsyayana
2375,Corning,Mary Spring
2376,Robertson Scott,J. W. (John William)
2377,Adams,Nehemiah
2378,Baillie,Joanna
2379,Herford,C. H. (Charles Harold)
2380,Schoonmaker,Oliver
2381,Cole,J. P. (James Perry)
2382,Leighton,Mrs.
2383,Snowden,James H. (James Henry)
2384,Hill,Grace Livingston
2385,Adams,Francis Alexandre
2386,Unamuno,Miguel de
2387,Murry,John Middleton
2388,Wenner,George Unangst
2389,McGuffey,William Holmes
2390,Helvetius,Johann Friedrich
2391,Willard,J. H. (James Hartwell)
2392,Grant,Robert
2393,Menant,Delphine
2394,Shaw,Edward R. (Edward Richard)
2395,Barr,Robert
2396,Bentwich,Norman
2397,Mabini,Apolinario
2398,Kearns,Thomas
2399,Williams,Archibald
2400,Rockwood,Roy
2401,Barfus,E. von (Eginhard)
2402,Almqvist,C. J. L. (Carl Jonas Love)
2403,MacCulloch,J. A. (John Arnott)
2404,Morang,George N. (George Nathaniel)
2405,Clarke,James Freeman
2406,Smolnikar,Andrew B. (Andreas Bernardus)
2407,Fraser,Helen
2408,Mirmont,Madame Henri de la Ville de
2409,Soulsby,Lucy Helen Muriel
2410,Thomas Babington Macaulay,Baron
2411,Harland,Henry
2412,Clarke,Helen Archibald
2413,Porter,Charlotte Endymion
2414,Paine,Thomas
2415,Mackay,John Henry
2416,Sharp,Dallas Lore
2417,Vallès,Jules
2418,Norris,Frank
2419,Chabot,Alphonse
2420,De Wolfe,Elsie
2421,Mahood,J. W. (John Wilmot)
2422,Dreiser,Theodore
2423,Kurikka,Matti
2424,Ferland,Jean-B.-A. (Jean-Baptiste-Antoine)
2425,Huygens,Christiaan
2426,Doe,Saemund Sigfusson
2427,Doe,Snorri Sturluson
2428,Doe,Kauppis-Heikki
2429,Casement,Roger
2430,Doe,Elector
2431,Goss,Charles Frederic
2432,Ashton,Warren T.
2433,Laski,Harold Joseph
2434,Willman,Elvira
2435,MacKenzie,Compton
2436,Derzhavin,Gavriil Romanovich
2437,Blythe,Samuel G. (Samuel George)
2438,Rolleston,T. W. (Thomas William)
2439,Cilley,Jonathan Prince
2440,Fréchette,Louis Honoré
2441,Cusack,Mary Frances
2442,Sassoon,Siegfried
2443,Farrar,J. Maurice
2444,Gibson,H. W. (Henry William)
2445,Doe,New Zealand. Special Committee on Moral Delinquency in Children and Adolescents
2446,Snoek,Johan M.
2447,Hernández,José
2448,Ruyra,Joaquín
2449,Harris,W. S. (William Shuler)
2450,Swainson,Frederick
2451,Kincaid,P. R.
2452,Stutzman,John J.
2453,Westall,William
2454,Paley,William
2455,Roberts,Lloyd
2456,Cunninghame Graham,R. B. (Robert Bontine)
2457,Louandre,Charles
2458,Almario,Rosauro
2459,Clark,Sue Ainslie
2460,Wyatt,Edith
2461,Goncourt,Jules de
2462,Goncourt,Edmond de
2463,Hughes,Thomas
2464,Jahnsson,Evald Ferdinand
2465,Léo,André
2466,Heredia,José-Maria de
2467,Jordanes,6th cent.
2468,Wilson,Woodrow
2469,Dix,Edwin Asa
2470,Hewlett,Maurice
2471,Català,Víctor
2472,Sherley,Douglass
2473,Cruz,Hermenegildo
2474,Hankey,Donald
2475,Throop,Lucy Abbot
2476,Orth,Samuel Peter
2477,Spence,Lewis
2478,Doe,Faucher de Saint-Maurice
2479,Carvalho,David Nunes
2480,Oxenham,John
2481,Prest,Thomas Preskett
2482,Tyler,John M. (John Mason)
2483,Brassey,Annie
2484,Reijonen,Juho Heikki
2485,Moore,Thomas
2486,Steinmetz,Margaret Bird
2487,Nation,Carry Amelia
2488,Lippmann,Julie Mathilde
2489,Payne,Francis Loring
2490,Comstock,Harriet T. (Harriet Theresa)
2491,John,Alun
2492,Ellinwood,Frank F. (Frank Field)
2493,Laidlaw,A. H. (Alexander Hamilton)
2494,Alfred,Sir
2495,Walton,Mary Alice
2496,Tower,G. B. N. (George Bates Nichols)
2497,Olson,Oscar Ludvig
2498,Brooks,Elbridge S. (Elbridge Streeter)
2499,Butterworth,Hezekiah
2500,Wallace,Dillon
2501,Lahee,Henry Charles
2502,Cholmondeley,Mary
2503,Dicey,Albert Venn
2504,Ford,Ford Madox
2505,Minto,William
2506,Hooker,Forrestine C. (Forrestine Cooper)
2507,Sea,Sophie Fox
2508,Lange,Algot
2509,Peter,active 1922-1937
2510,Briggs,Isaac George
2511,Wheeler,Edward L. (Edward Lytton)
2512,Rand,Edward A. (Edward Augustus)
2513,Doe,Portugal
2514,Grotius,Hugo
2515,Runciman,Thomas
2516,Lett,William Pittman
2517,Rodenbach,Georges
2518,Bürger,Gottfried August
2519,La Rochefoucauld,François duc de
2520,Dostoyevsky,Fyodor
2521,Hale,Edward Everett
2522,Ginzberg,Louis
2523,Parker,Cornelia Stratton
2524,Cutting,Mary Stewart
2525,Steele,Chester K.
2526,Miller,Freeman Edwin
2527,Corneille,Pierre
2528,Bigelow,Mary Ann H. T. (Mary Ann Hubbard Townsend)
2529,Doe,Prudentius
2530,Gjellerup,Karl
2531,Day,Mary L.
2532,Smith,Francis Hopkinson
2533,Upton,George P. (George Putnam)
2534,Freud,Sigmund
2535,Edmundson,George
2536,Wells-Barnett,Ida B.
2537,Aldrich,Anne Reeve
2538,Jackson,Josephine A. (Josephine Agnes)
2539,Salisbury,Helen M.
2540,of Tudela,12th cent.
2541,Dechmann,Louis
2542,Paul,Herbert W. (Herbert Woodfield)
2543,Döring,Heinrich
2544,Kay,Ross
2545,Pemble,William
2546,Santayana,George
2547,Norton,Arthur O.
2548,Potts,Eugenia Dunlap
2549,Stewart,Anna Bird
2550,Nušić,Branislav
2551,Sweeney,Z. T. (Zachary Taylor)
2552,Thomas,William Isaac
2553,Tacitus,Cornelius
2554,Peterman,Alexander L.
2555,Nissinen,Alli
2556,Marcus Aurelius,Emperor of Rome
2557,Forrester,Izola L. (Izola Louise)
2558,Lee,Andrew
2559,Raymond,Ernest
2560,More,Hannah
2561,Rich,Walter H. (Walter Herbert)
2562,Grandy,Moses
2563,Hyades,Paul
2564,Cotteau,Edmond
2565,Tissandier,Albert
2566,Gronniosaw,James Albert Ukawsaw
2567,Piozzi,Hester Lynch
