opID,autID
31308,10199
31309,11778
31310,2435
31311,12155
31312,5779
31313,1477
31314,12156
31315,10031
31317,5111
31318,12157
31319,12158
31320,10633
31321,12159
31322,10031
31323,12160
31324,12161
31325,5577
31326,12162
31327,1601
31328,1911
31329,12163
31329,10074
31330,12164
31331,5324
31332,5324
31333,5324
31334,1079
31335,189
31336,43
31337,1943
31338,12165
31338,12166
31339,18
31340,9889
31341,10899
31342,12167
31343,9209
31344,257
31346,12168
31347,96
31348,18
31349,5997
31350,12169
31351,5353
31352,4232
31353,12170
31354,10899
31355,10899
31356,10899
31357,2534
31358,12171
31359,12172
31360,234
31361,7508
31362,12173
31363,1066
31364,12174
31365,4008
31366,3
31367,2130
31368,7466
31369,4123
31370,2485
31371,12175
31372,12176
31373,4329
31374,7034
31375,3
31376,1079
31377,8079
31379,3
31380,3178
31382,2520
31383,2063
31384,4247
31385,4247
31387,2192
31388,762
31389,12177
31390,10258
31391,345
31392,4905
31393,12178
31394,12179
31396,2132
31397,9341
31398,5841
31399,5841
31400,5841
31401,10862
31402,5122
31403,12180
31404,18
31405,1079
31406,1079
31407,12181
31408,12182
31409,4594
31411,2142
31412,8335
31413,12183
31414,18
31415,18
31417,842
31419,12184
31420,1079
31421,1079
31422,3071
31423,3118
31424,465
32398,12523
32400,12524
32401,49
32402,2033
32404,1985
32405,106
32406,12525
32407,9481
32408,18
32409,8113
32410,2814
32411,1042
32413,2033
32414,5774
32415,12526
32416,1240
32417,940
32418,12527
32419,12527
32420,12528
32421,12529
32422,500
32423,5773
32424,2033
32425,12530
32426,14
32427,2362
32428,18
32430,12531
32432,827
32433,12532
32434,12533
32435,132
32436,18
32437,214
32438,317
32439,317
32440,3023
32441,9912
32442,12534
32443,18
32444,8008
32445,535
32446,12535
32447,132
32448,1232
32449,10974
32450,12536
32451,500
32452,2217
32453,5934
32454,8672
32455,122
32456,2282
32457,12537
32458,132
32459,12538
32460,12539
32461,12540
32462,8146
32463,1042
32464,1042
32465,1042
32466,1042
32467,1661
32468,12541
32469,132
32470,1555
32471,12542
32472,6312
32472,10597
32473,12447
32474,9474
32475,6097
32478,3
32479,9272
32480,12543
32481,12544
32482,1171
32483,18
32484,18
32485,11522
32486,12545
32487,18
32488,12546
32489,12546
32491,12543
32492,18
32493,18
32494,18
32495,12547
32496,12548
32497,10271
32498,12549
32499,6444
32500,8672
32501,405
32501,404
32502,12543
32503,1329
32504,2282
32505,2170
32506,123
32507,12531
32508,12531
32509,12550
32510,3612
32511,12551
32512,12552
32513,12543
32514,12553
32515,2698
32516,3742
32517,12554
32518,12555
32519,5618
32519,12556
32520,8980
32521,12557
32522,12558
32523,694
32524,2960
32525,517
32526,12508
32527,12559
32528,4996
32529,12560
32530,12561
32531,3616
32532,9148
32534,4622
32535,2960
32536,12562
32538,2391
32539,1420
32540,12563
32541,12564
32542,12565
32543,3986
32544,12566
32545,6884
32546,2960
32547,12508
32548,12567
32549,12568
32550,2092
32551,1042
32552,1042
32553,1042
32554,1042
32555,5442
32556,12569
32557,4847
32558,2960
32559,12570
32560,8681
32561,8681
32562,8681
32563,8681
32564,8681
32565,8681
32566,12508
32567,11111
32568,12571
32569,12572
32570,12552
32571,2688
32572,12573
32573,12508
32574,10087
32575,18
32576,12574
32577,12575
32578,2965
32579,81
32580,12572
32581,12576
32582,6689
32583,12577
32584,12578
32585,2229
32586,12363
32586,12364
32587,12509
32588,18
32589,3480
32590,12579
32591,12572
32592,12580
32593,12581
32594,18
32595,918
32596,12582
32597,4247
32598,12569
32599,11400
32600,18
32601,6326
32602,12572
32603,1181
32604,12583
32605,12583
32606,12583
32608,12584
32609,12585
32610,1470
32611,12586
32612,66
32613,3770
32614,11774
32615,18
32616,12569
32617,18
32618,12587
32619,702
32620,8732
32621,12588
32621,12589
32622,3600
32623,12590
32624,3770
32625,12591
32626,10214
32627,18
32628,12592
32629,2435
32630,12593
32631,11112
32632,18
32633,12229
32634,12229
32635,3770
32636,12594
32637,12595
32638,7687
32639,12596
32640,690
32641,2814
32642,11290
32643,317
32644,4661
32645,3
32646,3770
32647,1130
32648,18
32649,2315
32650,9500
32651,4199
32652,1171
32653,12298
32654,12531
32655,12597
32656,12128
32657,1705
32658,10010
32659,1528
32660,12598
32661,18
32662,1727
32663,1826
32664,12599
32665,312
32666,12600
32667,12531
32668,839
32669,1705
32670,12601
32671,1890
32672,6442
32673,12602
32674,3299
32675,18
32676,12603
32677,12603
32678,12604
32679,2282
32680,1705
32681,12157
32682,11290
32683,11290
32684,11290
32685,3
32686,12605
32687,12606
32688,11431
32689,3850
32690,12298
32691,1705
32692,18
32693,12607
32693,12608
32693,12609
32694,2435
32695,10383
32696,18
32697,10453
32698,12610
32699,1183
32700,12611
32701,8741
32702,3163
32703,3540
32704,11339
32705,91
32706,593
32707,867
32708,18
32709,18
32710,18
32711,18
32713,3163
32715,3527
32717,1221
32718,906
32719,12612
32719,12613
32720,12614
32721,7447
32722,12615
32723,12616
32724,3163
32725,12617
32726,12618
32727,1631
32728,66
32729,12619
32730,11536
32731,7952
32732,12620
32733,12618
32734,18
32735,3163
32736,214
32737,12621
32738,1945
32739,12622
32739,8207
32740,12623
32741,4519
32742,12624
32743,12601
32744,12601
32745,11241
32746,4018
32747,690
32748,12625
32749,12625
32750,2913
32751,10765
32752,12626
32752,12627
32753,1945
32754,12625
32755,3
32756,12628
32757,4018
32758,12629
32759,18
32760,2165
32761,12630
32762,12631
32763,12632
32764,7278
32765,2098
32766,7508
32767,7508
32768,4018
32769,7508
32770,12633
32771,544
32772,1945
32774,12634
32776,12635
32777,12636
32778,3098
32779,1631
32780,4018
32781,12637
32782,12638
32783,12639
32784,18
32785,18
32786,18
32787,12128
32788,12640
32789,12641
32790,12642
32791,4018
32792,12643
32793,12644
32794,12174
32795,12174
32797,2371
32798,924
32799,18
32800,6239
32801,11290
32802,4018
32803,11290
32804,18
32805,657
32806,12645
32806,12646
32807,1945
32808,3868
32809,12647
32810,2435
32811,11176
32811,12648
32812,12649
32813,4018
32814,1945
32815,11290
32817,18
32818,12650
32819,4996
32820,2282
32821,1655
32822,12651
32823,12652
32824,2771
32825,12653
32826,3875
32827,3646
32828,500
32829,12654
32830,4136
32831,12655
32832,47
32833,12546
32834,2814
32835,2771
32836,12656
32837,8680
32837,6878
32838,12657
32839,12658
32840,2814
32841,12232
32842,2435
32843,2
32844,2091
32845,12659
32846,2771
32847,12660
32848,12471
32849,2410
32850,12661
32851,4600
32852,12662
32853,12663
32854,2814
32855,2712
32856,12664
32857,2771
32858,5981
32859,12665
32860,7455
32861,2553
32862,2218
32863,12666
32864,1854
32865,4600
32866,4600
32867,12667
32868,2702
32869,12618
32870,12668
32871,7830
32872,18
32873,12669
32874,12670
32875,12671
32876,9443
32877,12672
32878,18
32879,2702
32880,12673
32881,1171
32883,1171
32884,1171
32885,9443
32886,1171
32887,18
32888,1171
32889,1171
32890,258
32891,2702
32892,12674
32893,5693
32894,12675
32895,12676
32896,12677
32897,12678
32898,12679
32899,723
32900,97
32901,12680
32902,2702
32903,12681
32904,12657
32905,2669
32906,906
32907,12682
32908,12683
32909,690
32910,8472
32911,5207
32912,12684
32913,2702
32914,8498
32915,12685
32916,11536
32917,12686
32918,11090
32919,12673
32920,12687
32922,12688
32923,10847
32924,3356
32925,12689
32926,6717
32927,18
32928,1945
32929,18
32931,2
32932,753
32933,12690
32934,3
32935,3356
32936,8675
32937,1171
32938,7767
32939,1149
32940,4626
32941,8843
32942,5372
32943,12691
32945,12322
32946,3356
32947,12692
32948,5709
32949,1756
32950,12693
32951,12694
32952,2801
32953,12695
32954,4521
32955,4714
32956,12696
32957,3356
32958,2435
32959,12657
32960,2814
32961,12697
32962,10182
32963,12698
32964,11460
32965,12699
32966,12700
32967,8323
32968,3356
32969,12701
32970,576
32971,9082
32972,12702
32973,12703
32974,12310
32975,18
32976,12704
32977,12705
32978,9309
32979,12706
32980,1112
32981,10890
32982,817
32983,12552
32984,10388
32985,2040
32986,12707
32987,576
32988,5709
32989,8953
32990,12706
32991,12708
32992,12709
32993,317
32994,317
32995,11347
32996,12710
32996,1986
32997,12711
32998,2869
32999,66
33000,12712
33001,3672
33002,12706
33003,18
33004,12713
33005,9644
33007,12714
33008,2612
33009,1040
33011,4891
33012,11481
33013,12706
33014,242
33015,10298
33016,12715
33017,2674
33018,12716
33019,12717
33020,1932
33021,12718
33022,314
33023,18
33024,9341
33025,12719
33026,12720
33027,6578
33028,6201
33029,12721
33030,9668
33031,12722
33031,12723
33031,12724
33031,12725
33032,12726
33033,1079
33034,1079
33035,9341
33036,295
33037,383
33038,12727
33039,12728
33039,12729
33040,12730
33041,12530
33042,12731
33043,12712
33044,1260
33045,2527
33046,9341
33047,12732
33048,2091
33049,10119
33050,1878
33051,348
33052,1824
33053,9629
33054,12733
33055,2814
33056,12734
33057,9341
33059,12735
33060,8692
33061,12736
33062,1746
33063,500
33063,12737
33064,2685
33065,817
33066,9593
33068,453
33069,12738
33070,12739
33070,12740
33071,12741
33072,12742
33073,973
33076,1785
33077,123
33078,12743
33079,453
33080,18
33081,12744
33082,12745
33083,12746
33084,12747
33085,18
33086,5931
33087,12748
33088,817
33089,7294
33090,453
33091,12749
33092,12721
33093,12750
33094,4659
33094,12751
33096,9804
33097,372
33098,372
33099,12752
33100,1994
33101,453
33102,193
33103,12753
33104,4922
33105,10862
33106,3472
33107,3472
33108,12754
33109,12754
33110,12754
33111,12755
33112,12756
33113,453
33114,1985
33115,1985
33116,10890
33117,25
33118,12757
33119,12758
33120,12759
33121,12459
33122,12760
33123,12761
33124,12762
33125,3472
33126,2063
33127,2814
33128,3472
33129,12763
33130,12764
33131,548
33132,80
33133,12765
33133,12766
33134,12767
33135,12762
33136,817
33137,3472
33138,12768
33138,12769
33139,12770
33140,5905
33141,2688
33142,7455
33143,1496
33144,12771
33145,12772
33146,12762
33147,12773
33148,7726
33149,3472
33150,2814
33151,8361
33152,544
33153,18
33154,18
33155,12422
33156,12774
33157,12762
33161,18
33162,11617
33163,11074
33164,18
33165,3472
33166,3472
33167,11671
33168,12762
33169,838
33170,4383
33171,18
33172,12775
33173,18
33174,428
33175,12776
33176,3472
33177,1491
33178,2076
33179,1170
33180,7064
33182,1496
33183,6691
33184,12777
33185,9006
33186,12778
33187,12778
33188,49
33189,12779
33190,1170
33191,3742
33192,817
33193,5931
33194,8578
33195,12780
33196,12781
33197,4247
33198,4247
33199,12507
33200,12507
33201,1170
33202,12782
33203,10957
33204,60
33205,12783
33206,12784
33207,1588
33208,4956
33209,12785
33210,12786
33211,12787
33212,1170
33213,12312
33214,7441
33215,12788
33216,12789
33217,12790
33218,12791
33219,7160
33220,12792
33221,723
33222,2506
33223,475
33224,1170
33225,7160
33226,18
33227,5807
33228,12793
33229,12794
33230,9443
33231,383
33232,7455
33233,18
33234,12266
33235,671
33236,10004
33237,12795
33238,1985
33239,12796
33240,12797
33240,12798
33240,12799
33240,12800
33241,128
33242,7053
33243,3555
33244,8245
33245,12801
33246,671
33247,12802
33248,12098
33249,4207
33249,12803
33250,678
33251,4031
33252,12804
33253,12805
33254,8596
33255,566
33256,12806
33257,671
33258,12807
33259,12322
33260,12808
33261,5604
33262,12809
33263,12810
33264,12811
33265,2506
33266,2534
33267,2
33268,671
33269,1247
33270,2011
33271,12812
33272,12813
33273,5082
33274,817
33275,12814
33276,12815
33277,12815
33278,5144
33279,671
33280,970
33281,18
33282,12816
33283,12817
33284,5608
33285,4008
33286,2011
33287,12818
33288,10244
33289,5931
33290,7949
33291,1355
33292,1355
33293,1355
33294,1447
33295,12819
33296,12820
33297,12821
33298,12822
33299,12823
33300,12824
33301,7949
33302,12825
33303,12826
33304,207
33305,12827
33306,12828
33306,12829
33307,12830
33308,2014
33309,3215
33310,7969
33311,12830
33312,7949
33313,388
33314,388
33315,12831
33316,12831
33317,294
33317,295
33318,3472
33319,6586
33320,3472
33321,12350
33322,12832
33323,7949
33324,906
33325,3472
33326,12833
33327,11846
33328,12834
33329,7876
33330,10662
33331,12835
33332,11968
33333,11460
33334,2217
33335,12836
33336,12837
33337,18
33338,12838
33339,12839
33340,12840
33341,12841
33342,762
33343,9349
33344,12842
33345,5644
33346,12843
33347,18
33349,1763
33350,18
33351,9376
33352,4207
33353,38
33354,553
33355,618
33356,12844
33357,12845
33358,12846
33359,812
33360,4959
33361,12847
33362,12847
33363,12848
33363,12849
33364,5604
33365,2063
33366,18
33367,12850
33368,3733
33369,12851
33370,345
33371,9533
33372,12852
33373,12853
33374,10632
33375,2579
33376,12854
33376,12855
33377,10896
33378,12856
33379,12857
33380,12858
33381,345
33382,12859
33383,10632
33384,10632
33385,8998
33386,12860
33387,3472
33388,12861
33389,18
33390,18
33391,9142
33392,3018
33393,4372
33394,12862
33395,11161
33396,12842
33397,12842
33398,12863
33400,12864
33401,12864
33402,5846
33403,1094
33404,12865
33405,973
33406,18
33408,1094
33409,18
33410,11240
33411,12459
33412,18
33413,12866
33414,5438
33415,2
33416,18
33417,1994
33417,12867
33418,7508
33419,12868
33420,2688
33421,12869
33422,1189
33423,10896
33424,8837
33425,5438
33426,3102
33427,1727
33428,8175
33429,3018
33430,18
33431,12870
33432,2233
33433,12422
33434,661
33434,660
33435,6878
33436,1912
33437,18
33438,12871
33439,12872
33440,12873
33440,12874
33440,12875
33441,12876
33442,4247
33442,12877
33443,18
33444,471
33446,18
33447,2418
33448,513
33449,12878
33450,12720
33451,1661
33452,425
33453,2070
33454,7830
33455,12879
33455,12880
33456,18
33457,936
33458,1722
33458,12881
33459,11648
33460,12882
33461,2820
33462,12883
33463,10532
33464,8843
33465,2
33466,12884
33467,5524
33468,12885
33469,12886
33470,3275
33471,12887
33472,10093
33473,12888
33476,12422
33477,10
33479,18
33480,1267
33482,9091
33484,12889
33485,9309
33486,463
33487,40
33488,3472
33489,5856
33490,12890
33491,12891
33492,1609
33493,3472
33494,3472
33495,3472
33496,123
33497,8139
33497,8138
33498,18
33499,926
33500,18
33501,12892
33502,8138
33502,8139
33503,5884
33504,11313
33505,9351
33506,5108
33507,3
33508,12893
33509,12894
33510,18
33511,12895
33512,12896
33513,12896
33514,1093
33515,12896
33516,8011
33517,12897
33518,12898
33519,12287
33520,12899
33521,18
33522,12900
33523,425
33524,1012
33525,1609
33526,12901
33527,18
33528,270
33529,9671
33530,2
33531,12902
33531,12903
33531,12904
33531,12905
33532,2091
33533,5116
33534,5116
33535,5116
33536,12906
33537,10988
33538,361
33539,544
33540,12764
33541,12907
33542,12908
33543,12909
33544,12910
33545,12911
33546,4247
33547,2500
33548,12912
33549,11508
33550,8175
33551,12913
33552,12914
33553,1588
33555,7294
33556,12915
33557,12590
33558,634
33559,892
33560,4659
33561,4943
33562,12916
33563,1609
33564,18
33565,640
33566,10669
33567,10669
33568,12220
33569,82
33570,500
33571,12222
33572,12220
33573,12220
33574,12917
33575,11256
33576,11968
33577,12918
33578,12278
33579,12919
33580,1890
33581,1220
33582,12920
33583,8465
33584,12921
33585,18
33586,842
33587,12922
33588,12923
33589,2214
33589,11266
33590,7148
33591,12924
33592,345
33593,12890
33594,1528
33595,4521
33596,12925
33597,12926
33598,12927
33599,1453
33600,12928
33601,7781
33602,270
33603,345
33604,12929
33605,2062
33606,12422
33607,1564
33608,12930
33609,12601
33610,11775
33611,7068
33612,7068
33613,12931
33614,5884
33615,3600
33616,1640
33617,18
33618,12932
33619,3742
33620,11310
33621,12933
33622,50
33623,2076
33624,12436
33625,5884
33626,12934
33627,12935
33628,593
33629,5082
33630,12936
33631,12937
33632,4807
33633,18
33634,1622
33635,2512
33636,3291
33637,12938
33638,12939
33639,2517
33640,4830
33642,18
33643,2521
33644,11401
33645,10388
33646,12940
33647,12941
33648,5779
33649,5779
33650,9290
33651,1246
33652,12942
33653,12943
33654,12944
33655,12945
33656,12946
33657,12947
33658,3291
33659,3886
33660,12948
33661,12949
33662,12950
33663,3355
33664,11290
33665,214
33666,12951
33667,12952
33668,12953
33669,657
33670,3291
33671,7105
33674,229
33675,12954
33676,5709
33677,12955
33678,1074
33679,18
33680,12956
33681,16
33682,12957
33683,16
33684,6023
33685,12958
33686,12959
33687,18
33688,12916
33689,12960
33690,12961
33690,12962
33691,12963
33692,12964
33694,2229
33695,11430
33696,18
33697,12965
33698,12965
33699,12966
33699,12967
33700,12968
33701,12969
33702,11313
33703,3291
33704,12965
33705,12965
33706,12965
33707,12965
33708,87
33709,9309
33710,10377
33711,3054
33712,12970
33713,12207
33714,814
33715,12057
33716,10057
33717,12971
33718,425
33719,7192
33720,12972
33721,12973
33722,10031
33723,10031
33724,10031
33725,6356
33726,8732
33727,12974
33728,18
33729,10031
33730,10031
33731,12938
33732,9793
33733,12975
33734,12976
33736,6356
33737,12977
33738,11460
33739,12978
33740,3
33741,1985
33742,12979
33743,1171
33744,687
33744,12980
33745,12981
33746,12982
33746,12983
33746,12984
33747,6356
33748,18
33749,12985
33750,12986
33751,256
33752,12987
33753,12988
33754,12989
33755,10899
33756,10899
33757,12990
33758,6356
33759,12991
33760,12992
33761,3071
33762,12993
33763,12993
33764,1267
33765,361
33766,12994
33767,3509
33768,3509
33769,11648
33770,12995
33770,12996
33771,12997
33772,12336
33773,12998
33774,426
33775,12999
33776,8308
33777,18
33778,11169
33780,584
33781,3291
33782,13000
33783,5639
33785,11318
33786,13001
33787,13002
33788,13002
33789,13002
33790,2502
33791,3156
33792,3291
33793,10363
33794,13003
33795,13004
33796,4448
33797,47
33798,13005
33799,13006
33800,3789
33801,317
33802,13007
33803,13008
33804,13009
33805,13007
33806,4448
33807,1814
33808,13010
33810,2867
33811,13011
33812,13012
33813,8313
33814,461
33815,2364
33816,13013
33817,13013
33818,13013
33819,88
33820,1084
33821,1084
33822,1084
33823,1084
33824,1084
33825,3291
33827,9091
33829,13014
33831,3509
33832,13015
33833,1717
33834,1717
33835,10031
33836,469
33837,10031
33838,10031
33839,10031
33840,10031
33841,10031
33842,262
33843,940
33844,13016
33845,13017
33846,3422
33847,408
33848,8494
33849,256
33850,1171
33851,1171
33852,13018
33853,13019
33854,13020
33855,9209
33856,18
33857,13021
33858,72
33859,12726
33860,12764
33861,7141
33862,7141
33863,12312
33864,723
33865,13022
33866,13023
33867,13024
33868,12761
33869,3291
33870,515
33871,4590
33872,5581
33873,425
33874,11213
33875,13025
33876,2110
33877,1240
33878,13026
33879,13027
33880,13028
33881,7163
33882,3801
33883,12666
33884,91
33885,13029
33886,3
33887,8406
33888,13030
33889,13031
33890,13032
33891,657
33892,7746
33893,372
33894,3691
33895,9773
33896,7662
33897,5082
33898,13033
33899,13029
33900,1072
33901,1677
33902,18
33903,13034
33904,10
33905,13035
33906,2076
33907,7518
33908,13036
33909,11782
33910,13037
33911,1466
33912,9309
33913,13038
33914,13039
33915,11460
31426,679
31427,3
31428,12185
31429,4905
31430,9477
31431,66
31432,11621
31432,5820
31433,12186
31434,3327
31435,370
31436,12187
31437,3021
31438,3021
31439,906
31440,12188
31441,7480
31442,1079
31443,12168
31444,3839
31445,5047
31446,3158
31447,345
31448,5047
31449,12189
31450,9945
31451,12190
31452,18
31453,5047
31454,4905
31455,5047
31456,12191
31457,12092
31458,4123
31459,408
31459,12192
31460,618
31461,281
31462,12193
31463,5047
31464,12194
31465,1999
31466,12195
31467,12196
31468,12197
31469,8412
31470,18
31471,12198
31472,5527
31473,4905
31474,18
31475,2158
31476,12199
31477,2790
31478,12200
31480,12161
31481,12201
31482,9309
31483,9309
31484,12202
31485,12203
31486,1183
31487,2520
31488,18
31489,12008
31490,12204
31491,9072
31492,12205
31493,12206
31494,12207
31495,66
31496,12208
31497,12209
31498,12210
31499,72
31500,12211
31501,321
31502,5458
31502,952
31503,18
31504,12212
31505,667
31506,1797
31507,12213
31508,12214
31509,9316
31510,11082
31511,18
31512,12215
31513,978
31514,956
31515,10087
31516,812
31517,276
31518,798
31519,12216
31520,7687
31521,12217
31522,1240
31524,253
31525,12218
31526,12219
31527,12220
31528,12221
31529,12222
31530,12223
31531,12224
31532,12220
31533,12222
31534,12220
31535,1554
31536,12225
31537,12226
31538,3556
31539,3326
31540,12227
31541,11161
31542,18
31543,12228
31544,741
31545,10412
31545,12229
31546,1554
31547,12230
31548,12231
31549,18
31550,906
31551,906
31552,3114
31552,10774
31553,9323
31554,9323
31555,9371
31556,18
31557,327
31558,1554
31559,12232
31560,18
31561,5524
31562,18
31563,12233
31564,18
31565,6152
31566,12234
31567,12235
31568,18
31569,1554
31570,12236
31571,906
31572,12237
31572,12238
31573,1440
31574,12239
31575,12240
31577,12241
31578,12242
31579,1344
31580,12243
31582,87
31583,609
31584,10447
31585,225
31586,12244
31586,11216
31587,12245
31588,471
31589,12246
31589,12247
31589,12248
31590,593
31591,12243
31593,5282
31594,12249
31595,18
31596,12250
31597,2688
31598,12251
31599,12252
31601,12253
31602,12243
31603,9371
31604,7687
31605,18
31606,314
31607,12254
31608,2606
31609,12255
31610,12256
31611,12257
31612,214
31613,12243
31614,12258
31615,4136
31616,11411
31617,2132
31618,18
31619,12259
31620,12260
31621,12261
31622,544
31623,12262
31624,12243
31625,10
31626,12263
31627,12260
31628,8969
31629,6459
31630,12263
31631,18
31632,12264
31634,918
31635,12265
31636,294
31636,295
31637,10894
31638,10894
31639,3071
31640,10894
31641,12266
31642,12267
31643,7985
31644,12260
31645,369
31646,12265
31647,18
31648,18
31649,18
31650,12268
31650,12269
31651,12268
31651,12269
31652,12270
31652,12113
31653,6893
31654,12271
31655,12272
31656,5753
31657,12265
31658,3987
31659,18
31660,12273
31661,587
31662,12267
31663,12274
31664,8478
31665,12275
31666,3522
31667,18
31668,156
31669,12265
31670,12276
31671,12274
31672,4023
31674,9091
31675,12277
31676,12278
31677,12274
31678,12279
31679,8504
31680,12265
31681,12280
31682,221
31683,12281
31684,257
31685,18
31686,12282
31687,753
31688,5774
31689,12283
31690,12274
31691,12265
31692,1755
31693,10678
31694,753
31695,240
31696,12239
31697,12284
31698,12285
31699,753
31700,12286
31701,12266
31702,12265
31703,2477
31704,2019
31705,9795
31706,3071
31707,12287
31708,1029
31709,12288
31710,8578
31712,18
31713,12265
31714,2054
31715,12267
31716,12289
31717,18
31718,12290
31719,12291
31720,12292
31721,2246
31722,11664
31723,12293
31724,12294
31725,12293
31726,4590
31728,6156
31729,12295
31730,2844
31731,8596
31732,12296
31733,174
31734,12297
31735,12294
31736,3742
31737,4729
31739,12298
31740,12299
31741,12300
31742,10525
31743,253
31744,12298
31745,12301
31746,12294
31747,7160
31748,4076
31748,2907
31749,12302
31750,12303
31751,18
31752,2019
31753,18
31754,8676
31755,10671
31757,12294
31758,12304
31759,12305
31760,12306
31761,12307
31762,12308
31763,3
31765,3466
31765,12309
31766,12310
31768,12294
31769,12311
31770,12312
31771,170
31772,12313
31773,5524
31774,12314
31775,7936
31777,3071
31778,12315
31779,189
31780,12316
31781,12317
31782,12318
31783,1339
31783,12319
31783,12320
31784,240
31785,12321
31786,12322
31787,12323
31788,12324
31789,7104
31790,5282
31791,12316
31792,593
31793,11522
31794,12325
31794,12326
31795,3
31796,4959
31797,12327
31797,12328
31798,1285
31799,12258
31800,12329
31801,3930
31802,12316
31804,12330
31805,18
31806,317
31807,317
31808,317
31809,117
31810,5038
31811,12008
31812,1220
31813,12316
31814,12331
31815,9459
31816,9459
31817,9459
31818,12332
31819,66
31820,18
31821,12008
31822,2351
31823,18
31824,12316
31825,12333
31825,12334
31825,5294
31825,12335
31826,12336
31828,11161
31829,12337
31830,12338
31831,9443
31832,9443
31833,12339
31833,12340
31833,2091
31834,12341
31835,12316
31836,5278
31837,3071
31838,12342
31839,5587
31840,12343
31841,7974
31842,18
31843,6456
31844,12344
31845,392
31846,12316
31847,12345
31848,12346
31849,4383
31850,494
31851,494
31852,494
31853,12347
31854,214
31855,214
31856,214
31857,12316
31858,66
31859,18
31860,18
31861,12336
31862,214
31863,3015
31864,12348
31865,12168
31866,494
31867,494
31868,12316
31869,4916
31870,12349
31871,3
31873,494
31873,366
31874,494
31875,6442
31876,12350
31877,12350
31878,494
31879,12316
31880,1285
31881,12351
31882,1116
31883,494
31884,9443
31885,18
31886,12137
31887,12352
31888,12353
31890,189
31891,12316
31893,18
31894,932
31895,12354
31896,207
31897,775
31898,775
31899,12355
31900,12356
31901,18
31902,12316
31903,5588
31904,5721
31905,3356
31906,4772
31907,1985
31908,12357
31909,12358
31910,12208
31911,494
31912,494
31913,12316
31914,11400
31915,12359
31916,11110
31917,66
31918,12360
31919,18
31920,12361
31921,99
31922,12298
31923,18
31924,12316
31925,5573
31926,12362
31927,5142
31928,5623
31929,9254
31930,1529
31931,1588
31932,12363
31932,12364
31933,12365
31934,12366
31935,12316
31936,12367
31937,4776
31938,5282
31939,5282
31940,12298
31941,18
31942,12368
31943,66
31945,5950
31946,12316
31947,18
31949,12369
31950,12251
31951,7480
31952,7480
31953,11161
31955,12370
31956,12371
31956,12372
31956,5587
31957,12373
31957,1556
31958,18
31959,2814
31960,12374
31961,9295
31962,690
31963,12239
31964,4660
31965,10138
31966,6238
31967,11695
31968,12373
31968,1556
31969,10398
31970,2612
31971,7425
31972,18
31973,10183
31974,2391
31975,225
31976,6326
31977,18
31978,351
31978,7373
31978,8004
31978,7061
31979,1556
31979,12373
31980,3631
31981,12375
31982,12376
31983,1144
31984,12377
31985,12378
31986,18
31987,18
31988,12379
31989,12379
31990,1556
31990,12373
31991,5709
31992,317
31993,5774
31994,12380
31995,18
31996,1985
31997,47
31998,451
31999,3368
32000,18
32001,2286
32002,12373
32002,1556
32003,7582
32004,5022
32005,5022
32006,5022
32007,5022
32008,5022
32009,5022
32010,5022
32011,5022
32012,5022
32013,12373
32013,1556
32014,5022
32015,5022
32016,5022
32017,5022
32018,906
32019,12381
32020,2435
32021,18
32022,12382
32023,12118
32024,12373
32024,1556
32025,18
32026,1344
32027,12383
32028,12384
32029,18
32030,6
32031,2575
32032,5510
32033,5510
32034,12385
32035,1556
32035,12373
32036,2760
32037,12386
32038,317
32039,6549
32040,5981
32041,7933
32042,12387
32042,3918
32042,12388
32042,4060
32043,11623
32044,7373
32046,12389
32047,26
32048,12390
32049,18
32050,1564
32051,7933
32052,12391
32052,12392
32053,857
32054,4079
32055,7759
32056,753
32057,12389
32058,12393
32058,12394
32059,994
32060,12395
32061,12396
32062,12396
32063,12397
32064,7759
32065,7759
32066,9186
32067,12398
32068,12389
32069,12399
32070,12396
32071,12396
32072,12396
32073,18
32074,12396
32075,12400
32076,12232
32077,18
32078,10765
32079,12389
32080,12401
32081,1042
32082,1042
32083,2934
32084,2412
32085,12396
32086,12402
32087,321
32088,2110
32089,12403
32090,12389
32092,12404
32093,3850
32094,18
32095,12405
32095,12406
32096,12407
32096,12408
32097,12409
32098,3
32099,7136
32100,12410
32101,12389
32102,12410
32103,10388
32104,18
32105,2045
32106,12411
32107,1335
32108,6549
32109,7830
32110,2678
32111,18
32112,2062
32113,12389
32114,12412
32115,2
32115,12413
32116,2250
32117,12414
32119,4772
32120,12415
32120,12416
32121,11588
32122,7643
32123,8998
32124,12389
32125,1042
32126,1042
32127,18
32128,12417
32129,12322
32130,1285
32131,12418
32132,12419
32133,867
32134,7529
32134,12420
32135,12421
32136,609
32137,12422
32138,12423
32138,1553
32139,1420
32140,2685
32141,7141
32142,18
32143,12424
32144,12425
32145,3
32146,12421
32147,12426
32148,3320
32149,12427
32150,6810
32151,454
32152,18
32153,18
32154,12428
32155,12429
32156,1171
32157,12421
32158,12430
32159,6700
32160,12431
32161,12432
32162,18
32163,12433
32164,12434
32165,10010
32166,12435
32167,12436
32168,12421
32169,12437
32170,12438
32171,18
32172,12439
32172,12440
32172,12441
32173,3504
32174,18
32175,87
32175,12442
32176,12442
32176,87
32177,311
32178,12443
32179,12421
32180,5301
32181,12444
